"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"
120	"Democrat"	"(18,44]"	26	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"PC"
121	"Democrat"	"(44,64]"	98	"Male"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
122	"Democrat"	"(18,44]"	93	"Female"	"$25,001 - $50,000"	"Single (w/kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"
123	"Republican"	"(18,44]"	3	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
126	"Democrat"	"(18,44]"	48	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Mac"
131	"Republican"	"(44,64]"	101	"Female"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
132	"Republican"	"(18,44]"	101	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
133	"Republican"	"(18,44]"	101	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"Mac"
134	"Democrat"	"(18,44]"	71	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"No"	"dnr"	"Mac"
135	"Democrat"	"(44,64]"	101	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"PC"
136	"Democrat"	"(18,44]"	82	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"Yes"	"PC"
137	"Republican"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"PC"
138	"Democrat"	"(18,44]"	13	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"
140	"Democrat"	"(18,44]"	101	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"
141	"Republican"	"(64,90]"	57	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"Me"	"dnr"	"Yes"	"dnr"
142	"Democrat"	"(18,44]"	87	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"PC"
143	"Republican"	"(18,44]"	34	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"Art"	"dnr"	"Me"	"dnr"	"Yes"	"dnr"
144	"Republican"	"(18,44]"	101	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
145	"Republican"	"(44,64]"	100	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
146	"Republican"	"(18,44]"	74	"Female"	"over $150,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"Mac"
147	"Democrat"	"(18,44]"	100	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
148	"Democrat"	"(18,44]"	101	"Female"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"
150	"Democrat"	"(18,44]"	101	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"
152	"Democrat"	"(18,44]"	49	"Male"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"No"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"Circumstances"	"No"	"dnr"	"dnr"
153	"Democrat"	"(18,44]"	98	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"dnr"	"No"	"Mac"
155	"Republican"	"(18,44]"	6	"Female"	"over $150,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
156	"Republican"	"(44,64]"	101	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
157	"Republican"	"(18,44]"	79	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"No"	"PC"
160	"Democrat"	"(44,64]"	41	"Male"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"Mac"
161	"Republican"	"(44,64]"	95	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"dnr"	"Right"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
162	"Democrat"	"(44,64]"	101	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"
163	"Democrat"	"(44,64]"	99	"Female"	"dnr"	"Single (w/kids)"	"Associate's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
164	"Democrat"	"(18,44]"	44	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"Yes"	"dnr"	"dnr"
165	"Republican"	"(44,64]"	92	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
166	"Democrat"	"(18,44]"	35	"Male"	"over $150,000"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"
167	"Democrat"	"(18,44]"	50	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"
169	"Republican"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"
170	"Democrat"	"(18,44]"	101	"Female"	"over $150,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
171	"Democrat"	"(18,44]"	79	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"No"	"dnr"	"Yes"	"Dad"	"No"	"dnr"	"Right"	"Yes"	"Science"	"dnr"	"Circumstances"	"Yes"	"Yes"	"Mac"
172	"Democrat"	"(18,44]"	100	"Male"	"over $150,000"	"Single (no kids)"	"Doctoral Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
173	"Republican"	"(44,64]"	101	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
174	"Republican"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
175	"Democrat"	"(18,44]"	101	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"No"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"PC"
176	"Democrat"	"(18,44]"	93	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"
178	"Republican"	"(18,44]"	95	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
179	"Democrat"	"(18,44]"	101	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
180	"Democrat"	"(18,44]"	101	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
181	"Democrat"	"(18,44]"	73	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Yes"	"PC"
182	"Republican"	"(44,64]"	101	"Female"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
183	"Republican"	"(18,44]"	101	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"No"	"Yes"	"PC"
184	"Democrat"	"(18,44]"	86	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"No"	"Science"	"No"	"dnr"	"No"	"Yes"	"PC"
186	"Republican"	"(64,90]"	98	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
187	"Republican"	"(18,44]"	100	"Male"	"dnr"	"Single (no kids)"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"Mac"
188	"Republican"	"(44,64]"	97	"Female"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"dnr"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
189	"Republican"	"(18,44]"	100	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"
190	"Democrat"	"(18,44]"	101	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"Yes"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"
191	"Democrat"	"(18,44]"	101	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
193	"Democrat"	"(18,44]"	101	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"Mac"
194	"Democrat"	"(18,44]"	98	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
196	"Democrat"	"(18,44]"	51	"Male"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Yes"	"Dad"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"Yes"	"Mac"
197	"Democrat"	"(18,44]"	73	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"dnr"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"Mac"
199	"Democrat"	"(18,44]"	97	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"Mac"
200	"Democrat"	"(18,44]"	94	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"
201	"Democrat"	"(18,44]"	101	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
202	"Republican"	"(18,44]"	77	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"Yes"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"
203	"Democrat"	"(44,64]"	101	"Male"	"$50,000 - $74,999"	"Single (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
204	"Democrat"	"(18,44]"	47	"Male"	"$100,001 - $150,000"	"Domestic Partners (no kids)"	"Current K-12"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"No"	"dnr"
205	"Republican"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
206	"Republican"	"(18,44]"	88	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"No"	"Yes"	"dnr"
207	"Republican"	"(18,44]"	99	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"
210	"Democrat"	"(18,44]"	65	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"PC"
211	"Democrat"	"(18,44]"	33	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"Circumstances"	"Yes"	"dnr"	"dnr"
212	"Republican"	"(18,44]"	83	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"No"	"dnr"	"PC"
214	"Democrat"	"(0,18]"	80	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"dnr"	"No"	"No"	"PC"
215	"Republican"	"(64,90]"	87	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"No"	"dnr"	"Mac"
216	"Democrat"	"(18,44]"	101	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"Yes"	"No"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
217	"Democrat"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
218	"Democrat"	"(18,44]"	45	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Mac"
219	"Republican"	"(18,44]"	10	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
220	"Democrat"	"(44,64]"	39	"Male"	"dnr"	"Single (no kids)"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Dad"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
221	"Democrat"	"(18,44]"	101	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
222	"Republican"	"(44,64]"	17	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
223	"Republican"	"(18,44]"	10	"Male"	"over $150,000"	"Married (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
224	"Democrat"	"(18,44]"	97	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"
226	"Republican"	"(44,64]"	96	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"dnr"	"No"	"Yes"	"PC"
227	"Democrat"	"(18,44]"	95	"Female"	"over $150,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"dnr"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"
228	"Republican"	"(18,44]"	91	"Male"	"$25,001 - $50,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"dnr"	"PC"
230	"Republican"	"(64,90]"	97	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"
232	"Democrat"	"(18,44]"	13	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
233	"Republican"	"(64,90]"	97	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Me"	"No"	"Yes"	"PC"
234	"Democrat"	"(0,18]"	10	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
235	"Republican"	"(44,64]"	97	"Female"	"dnr"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"dnr"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
237	"Republican"	"(18,44]"	30	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
241	"Republican"	"(44,64]"	98	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
242	"Republican"	"(18,44]"	97	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"PC"
243	"Republican"	"(44,64]"	97	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"
245	"Republican"	"(44,64]"	100	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"Mac"
246	"Democrat"	"(18,44]"	49	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"No"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"
