"USER_ID"	"xgboost_preProcess8_1802"	"xgboost_preProcess8_1430"	"xgboost_preProcess8_8415"	"xgboost_preProcess8_1336"	"xgboost_preProcess8_4774"	"kNN_preProcess8_1802"	"kNN_preProcess8_1430"	"kNN_preProcess8_8415"	"kNN_preProcess8_1336"	"svm_preProcess8_1802"	"svm_preProcess8_1430"	"svm_preProcess8_8415"	"svm_preProcess8_1336"	"Party"
266	0.646360337734222	0.739013493061066	0.689425826072693	0.770817637443542	0.67649257183075	1	1	1	1	1	1	1	1	"Republican"
269	0.225295022130013	0.224161058664322	0.218223363161087	0.228521719574928	0.206758871674538	0	0	0	0	0	0	0	0	"Democrat"
270	0.525904476642609	0.583757638931274	0.483889728784561	0.470112055540085	0.500701487064362	1	1	1	1	1	1	0	0	"Republican"
273	0.485043108463287	0.600791335105896	0.509533226490021	0.545519113540649	0.627927243709564	1	1	1	1	1	1	1	1	"Republican"
275	0.457970291376114	0.421295970678329	0.416258931159973	0.446156889200211	0.408109277486801	0	0	0	0	1	1	0	1	"Democrat"
276	0.445388108491898	0.552402794361115	0.461866706609726	0.513096570968628	0.421215057373047	1	1	1	1	1	1	1	1	"Republican"
277	0.398385256528854	0.321563005447388	0.436403810977936	0.405412048101425	0.398839145898819	0	0	0	0	0	0	0	0	"Republican"
278	0.521952152252197	0.513651669025421	0.518036603927612	0.54310005903244	0.588655471801758	0	0	0	0	0	0	0	0	"Republican"
279	0.286491990089417	0.275956183671951	0.332591861486435	0.318739801645279	0.332843601703644	0	0	0	0	0	0	0	0	"Republican"
280	0.736680030822754	0.764498770236969	0.665139973163605	0.739749193191528	0.752202153205872	1	1	1	1	1	1	1	1	"Republican"
281	0.3951016664505	0.320189923048019	0.386114329099655	0.520739436149597	0.435882896184921	0	0	0	0	0	0	0	0	"Republican"
282	0.612736165523529	0.645348131656647	0.549664199352264	0.667907357215881	0.58671623468399	1	1	1	1	1	1	1	1	"Republican"
283	0.179350227117538	0.167099609971046	0.158007755875587	0.187544360756874	0.173960730433464	0	0	0	0	0	0	0	0	"Democrat"
284	0.59775185585022	0.698534071445465	0.630927801132202	0.608517229557037	0.639542520046234	1	1	1	1	1	1	1	1	"Democrat"
287	0.176958993077278	0.164861291646957	0.254353880882263	0.1469616740942	0.152008578181267	0	0	0	0	0	0	0	0	"Democrat"
288	0.585201323032379	0.573694348335266	0.56377100944519	0.593948364257812	0.595642626285553	1	1	1	1	1	1	1	1	"Republican"
289	0.653777539730072	0.667859256267548	0.700428783893585	0.689624726772308	0.677011668682098	1	1	1	1	1	1	1	1	"Republican"
290	0.675203919410706	0.635647773742676	0.611217021942139	0.636344432830811	0.656327486038208	1	1	1	1	1	1	1	1	"Republican"
291	0.182924464344978	0.142499655485153	0.169262409210205	0.191032990813255	0.120322190225124	0	0	0	0	0	0	0	0	"Democrat"
292	0.536876499652863	0.491177707910538	0.483839720487595	0.625826120376587	0.497261703014374	1	1	1	1	1	1	1	1	"Democrat"
293	0.470502704381943	0.56101393699646	0.493709594011307	0.482071757316589	0.506992936134338	0	0	0	0	0	0	0	0	"Democrat"
294	0.111507408320904	0.1249840259552	0.0975160300731659	0.10342413932085	0.108522839844227	0	0	0	0	0	0	0	0	"Democrat"
295	0.658863067626953	0.591400682926178	0.574217736721039	0.663769245147705	0.589514195919037	1	1	1	1	1	1	1	1	"Republican"
297	0.543719887733459	0.478940486907959	0.520164132118225	0.552467405796051	0.499741613864899	1	1	1	1	1	1	1	1	"Republican"
298	0.378706455230713	0.415971547365189	0.34551814198494	0.391244441270828	0.433978229761124	0	0	0	0	0	0	0	0	"Republican"
299	0.680209457874298	0.740444839000702	0.745023608207703	0.711707532405853	0.700104296207428	1	1	1	1	1	1	1	1	"Republican"
300	0.451966375112534	0.472347110509872	0.496685326099396	0.444771766662598	0.430785566568375	1	1	1	1	1	1	1	1	"Democrat"
301	0.68262779712677	0.724059760570526	0.719897449016571	0.739490985870361	0.725240051746368	1	1	1	1	1	1	1	1	"Democrat"
302	0.59942752122879	0.49778163433075	0.571084499359131	0.604254364967346	0.566266298294067	1	1	1	1	1	1	1	1	"Democrat"
303	0.249775409698486	0.179036274552345	0.158805325627327	0.246401935815811	0.220434993505478	0	0	0	0	0	0	0	0	"Democrat"
304	0.183699905872345	0.186684623360634	0.18584243953228	0.221800774335861	0.226903572678566	0	0	0	0	0	0	0	0	"Democrat"
305	0.578200936317444	0.593388020992279	0.559327661991119	0.583875954151154	0.594526827335358	0	0	0	0	1	1	1	1	"Democrat"
306	0.17110013961792	0.240160822868347	0.191234692931175	0.16979506611824	0.236366018652916	0	0	0	0	0	0	0	0	"Democrat"
307	0.290886402130127	0.248594686388969	0.283325731754303	0.266829162836075	0.263164043426514	0	0	0	0	0	0	0	0	"Democrat"
309	0.252977132797241	0.297766268253326	0.270532667636871	0.242291375994682	0.253662586212158	0	0	0	0	0	0	0	0	"Republican"
311	0.556853115558624	0.627996265888214	0.642767369747162	0.671582818031311	0.636443793773651	1	1	1	1	1	1	1	1	"Democrat"
312	0.544394433498383	0.618982195854187	0.648395836353302	0.641388833522797	0.602559566497803	1	1	1	1	1	1	1	1	"Democrat"
313	0.455964952707291	0.616980195045471	0.439977794885635	0.465692013502121	0.427280843257904	0	0	0	0	1	1	0	0	"Republican"
314	0.57886815071106	0.653963088989258	0.67379492521286	0.674870431423187	0.6412034034729	1	1	1	1	1	1	1	1	"Republican"
315	0.478578060865402	0.591662108898163	0.495187550783157	0.504428505897522	0.475574046373367	0	0	0	0	0	0	0	0	"Republican"
316	0.291106969118118	0.328046053647995	0.382662445306778	0.330098032951355	0.267971813678741	1	1	1	1	0	0	0	0	"Democrat"
317	0.616544365882874	0.602279484272003	0.557361483573914	0.698305904865265	0.679342925548553	1	1	1	1	1	1	1	1	"Democrat"
319	0.630887269973755	0.59842574596405	0.623837411403656	0.650632679462433	0.633528649806976	1	1	1	1	1	1	1	1	"Republican"
320	0.350732088088989	0.40021151304245	0.418937385082245	0.494409710168839	0.375864803791046	0	0	0	0	0	0	0	0	"Republican"
321	0.377968460321426	0.334115773439407	0.431500136852264	0.421016186475754	0.392216742038727	0	0	0	0	0	0	0	0	"Democrat"
322	0.518099546432495	0.444590717554092	0.407065153121948	0.4293612241745	0.43489545583725	0	0	0	0	0	0	0	0	"Republican"
323	0.294624358415604	0.303354114294052	0.30235093832016	0.35188826918602	0.336752623319626	0	1	1	1	0	0	0	0	"Democrat"
324	0.494619488716125	0.481179863214493	0.474517613649368	0.364325702190399	0.458973437547684	0	0	0	0	0	0	1	0	"Democrat"
325	0.217132985591888	0.193827509880066	0.262787222862244	0.210741221904755	0.171587377786636	0	0	0	0	0	0	0	0	"Democrat"
326	0.220207333564758	0.163917809724808	0.201438888907433	0.201136872172356	0.131966635584831	0	0	0	0	0	0	0	0	"Democrat"
327	0.616969406604767	0.650102198123932	0.620918989181519	0.630681037902832	0.594135403633118	0	1	0	1	1	1	1	1	"Democrat"
328	0.460721343755722	0.417707800865173	0.476122379302979	0.454859435558319	0.463175892829895	1	1	1	1	0	0	0	0	"Democrat"
329	0.438093632459641	0.431753635406494	0.41454404592514	0.38092428445816	0.410399317741394	0	0	0	0	0	0	0	0	"Democrat"
330	0.245538249611855	0.212392464280128	0.17193529009819	0.183624863624573	0.129357025027275	0	0	0	0	0	0	0	0	"Republican"
331	0.209142193198204	0.253524988889694	0.179774940013885	0.244899719953537	0.198855891823769	0	0	0	0	0	0	0	0	"Republican"
332	0.768440783023834	0.716814577579498	0.744955956935883	0.80914831161499	0.78623902797699	1	1	1	1	1	1	1	1	"Republican"
334	0.553084135055542	0.660237610340118	0.494689375162125	0.439624011516571	0.610653579235077	1	1	1	1	1	1	1	1	"Republican"
335	0.622348010540009	0.562523245811462	0.594752132892609	0.498733282089233	0.617997348308563	1	1	1	1	1	1	1	1	"Republican"
336	0.199610188603401	0.21521033346653	0.204801842570305	0.241382613778114	0.167654350399971	0	0	0	0	0	0	0	0	"Democrat"
337	0.735799729824066	0.780339062213898	0.721603035926819	0.677552938461304	0.758617341518402	1	1	1	1	1	1	1	1	"Republican"
338	0.487221747636795	0.486114412546158	0.463450103998184	0.477209806442261	0.514001667499542	0	0	0	0	1	0	1	1	"Republican"
339	0.479607313871384	0.51167494058609	0.503345549106598	0.461062610149384	0.465743660926819	0	0	0	0	1	1	1	1	"Democrat"
341	0.679238736629486	0.747092366218567	0.647463619709015	0.708574533462524	0.620182991027832	1	1	1	1	1	1	1	1	"Republican"
347	0.334805309772491	0.255275070667267	0.257742881774902	0.283050149679184	0.371838688850403	0	0	0	0	0	0	0	0	"Republican"
348	0.355731308460236	0.385054618120193	0.288136571645737	0.307609885931015	0.336949169635773	0	0	0	0	0	0	0	0	"Republican"
349	0.349717050790787	0.343830496072769	0.343831211328506	0.447459012269974	0.397068977355957	0	0	0	0	0	0	0	0	"Democrat"
350	0.424683660268784	0.319434612989426	0.382586389780045	0.368772327899933	0.351509779691696	0	0	0	0	0	0	0	0	"Democrat"
351	0.338623374700546	0.391426384449005	0.460162818431854	0.511605143547058	0.602067887783051	0	0	0	0	0	0	0	0	"Democrat"
353	0.693103015422821	0.510570049285889	0.648359715938568	0.657128930091858	0.63153749704361	1	1	1	1	1	1	1	1	"Republican"
355	0.168880984187126	0.138323858380318	0.145273894071579	0.12989130616188	0.218957364559174	0	0	0	0	0	0	0	0	"Democrat"
356	0.193950638175011	0.216819107532501	0.19195456802845	0.219756945967674	0.24669985473156	0	0	0	0	0	0	0	0	"Republican"
358	0.677964925765991	0.623317956924438	0.605739533901215	0.618027091026306	0.603038251399994	1	1	1	0	1	1	1	1	"Republican"
359	0.702501893043518	0.73131662607193	0.683287799358368	0.773457825183868	0.759288966655731	1	1	1	1	1	1	1	1	"Republican"
360	0.502442717552185	0.548136472702026	0.518267393112183	0.446439921855927	0.532707333564758	0	0	0	0	0	0	0	0	"Republican"
361	0.680756986141205	0.663193047046661	0.725405514240265	0.717242121696472	0.710702478885651	1	1	1	1	1	1	1	1	"Democrat"
362	0.20543946325779	0.25500276684761	0.14950130879879	0.240217983722687	0.262200206518173	0	0	0	0	0	0	0	0	"Democrat"
363	0.45394104719162	0.399518340826035	0.393559366464615	0.438151597976685	0.391062468290329	0	0	0	0	0	0	0	0	"Democrat"
364	0.680928468704224	0.735224664211273	0.739739835262299	0.760997354984283	0.670687198638916	1	1	1	1	1	1	1	1	"Republican"
365	0.424523711204529	0.473306179046631	0.464680314064026	0.454972147941589	0.490673661231995	0	0	0	0	0	0	0	0	"Democrat"
367	0.215205729007721	0.212994769215584	0.209370493888855	0.148108586668968	0.236923098564148	0	0	0	0	0	0	0	0	"Democrat"
368	0.703232705593109	0.616687595844269	0.604050755500793	0.650653302669525	0.643053293228149	1	1	1	1	1	1	1	1	"Democrat"
370	0.570777952671051	0.583846986293793	0.612065970897675	0.503371238708496	0.525466740131378	1	1	1	1	1	1	1	1	"Republican"
371	0.184886053204536	0.214029997587204	0.212855756282806	0.240904584527016	0.20598703622818	0	0	0	0	0	0	0	0	"Democrat"
372	0.739373505115509	0.712810158729553	0.747653484344482	0.726833164691925	0.722906827926636	1	1	1	1	1	1	1	1	"Democrat"
373	0.735312759876251	0.704579472541809	0.711435198783875	0.733507394790649	0.677312135696411	1	1	1	1	1	1	1	1	"Republican"
374	0.757130324840546	0.799425482749939	0.737306833267212	0.783556640148163	0.782482147216797	1	1	1	1	1	1	1	1	"Republican"
375	0.130719855427742	0.159651443362236	0.136567354202271	0.157576948404312	0.117340162396431	0	0	0	0	0	0	0	0	"Republican"
376	0.499756395816803	0.569517374038696	0.585270166397095	0.522766530513763	0.509974181652069	0	1	1	0	0	1	0	1	"Democrat"
377	0.680359482765198	0.617238640785217	0.587291836738586	0.651756167411804	0.743010520935059	1	1	1	1	1	1	1	1	"Democrat"
378	0.65243536233902	0.684011101722717	0.684370934963226	0.713037371635437	0.713069021701813	1	1	1	1	1	1	1	1	"Republican"
379	0.548254668712616	0.560050189495087	0.608700156211853	0.560348510742188	0.483765840530396	1	1	1	1	1	1	1	1	"Democrat"
381	0.331036150455475	0.354830354452133	0.242208987474442	0.251492381095886	0.285263210535049	0	0	0	0	0	0	0	0	"Republican"
382	0.685092866420746	0.649725675582886	0.573062360286713	0.594382584095001	0.574718296527863	1	1	1	1	1	1	1	1	"Democrat"
383	0.514962911605835	0.565061748027802	0.623519837856293	0.554331839084625	0.54111260175705	0	0	0	0	1	0	1	1	"Republican"
384	0.0801420584321022	0.0994419604539871	0.105990722775459	0.125592842698097	0.115309923887253	0	0	0	0	0	0	0	0	"Democrat"
385	0.61070841550827	0.586909532546997	0.47965732216835	0.56055349111557	0.494451373815536	1	1	1	1	1	1	1	1	"Democrat"
386	0.481916904449463	0.453640878200531	0.444974422454834	0.475576043128967	0.472428888082504	0	0	0	0	0	0	0	0	"Democrat"
387	0.584997355937958	0.703271329402924	0.588633954524994	0.679439187049866	0.550523400306702	1	1	1	1	1	1	1	1	"Democrat"
388	0.446567356586456	0.496236264705658	0.406999826431274	0.458074688911438	0.436271667480469	0	0	0	0	0	0	0	0	"Republican"
390	0.191981345415115	0.163165137171745	0.20689682662487	0.11678671091795	0.190000861883163	0	0	0	0	0	0	0	0	"Democrat"
392	0.449596136808395	0.553241908550262	0.494670927524567	0.47324475646019	0.478027820587158	0	0	0	0	0	0	0	0	"Republican"
393	0.73707115650177	0.800233900547028	0.745379209518433	0.668265759944916	0.75229948759079	1	1	1	1	1	1	1	1	"Republican"
395	0.403896778821945	0.525663077831268	0.45929092168808	0.337867498397827	0.350834399461746	0	0	0	0	0	0	0	0	"Republican"
397	0.519335746765137	0.614742875099182	0.553581833839417	0.434218406677246	0.506486475467682	1	0	0	1	0	0	0	0	"Republican"
398	0.418222606182098	0.50622570514679	0.520332217216492	0.47364529967308	0.55174046754837	1	1	0	1	0	0	0	0	"Democrat"
399	0.654782056808472	0.721260786056519	0.588379561901093	0.584228157997131	0.721185207366943	1	1	1	1	1	1	1	1	"Republican"
400	0.494481176137924	0.470994830131531	0.482137113809586	0.365305185317993	0.422401577234268	1	1	1	1	0	0	0	0	"Democrat"
401	0.156564772129059	0.109651289880276	0.0908231139183044	0.0964048728346825	0.122321285307407	0	0	0	0	0	0	0	0	"Democrat"
402	0.651249587535858	0.645782113075256	0.657939016819	0.650402665138245	0.671550989151001	0	0	0	0	1	1	1	1	"Democrat"
403	0.226459383964539	0.308270454406738	0.283818453550339	0.250752598047256	0.267286002635956	0	0	0	0	0	0	0	0	"Republican"
405	0.50415176153183	0.422597765922546	0.443353772163391	0.452872306108475	0.48038312792778	0	0	0	0	0	0	0	0	"Democrat"
406	0.670874416828156	0.670290529727936	0.653890252113342	0.592733919620514	0.589057147502899	1	1	1	1	1	1	1	1	"Republican"
408	0.630715012550354	0.648015975952148	0.641242027282715	0.619858264923096	0.64147412776947	1	1	1	1	1	1	1	1	"Republican"
409	0.217035904526711	0.222609400749207	0.285299271345139	0.239761382341385	0.30783486366272	0	0	0	0	0	0	0	0	"Democrat"
410	0.682518601417542	0.601256132125854	0.616782307624817	0.606863975524902	0.591324806213379	1	1	1	1	1	1	1	1	"Democrat"
411	0.632392704486847	0.674597382545471	0.685382902622223	0.660788059234619	0.622060596942902	1	1	1	1	1	1	1	1	"Democrat"
412	0.614477932453156	0.619530320167542	0.62306672334671	0.669602751731873	0.771252870559692	1	1	1	1	1	1	1	1	"Republican"
413	0.253278255462646	0.304091781377792	0.347775489091873	0.318124800920486	0.353742837905884	0	1	0	1	0	0	0	0	"Republican"
414	0.212045192718506	0.187411352992058	0.155366778373718	0.185086786746979	0.146468222141266	0	0	0	0	0	0	0	0	"Democrat"
415	0.188901036977768	0.179602265357971	0.176933586597443	0.193447962403297	0.176320508122444	0	0	0	0	0	0	0	0	"Republican"
416	0.506081879138947	0.513079583644867	0.508399665355682	0.547949552536011	0.605185747146606	1	1	1	1	1	1	1	1	"Republican"
417	0.59631085395813	0.587837219238281	0.596744775772095	0.60479199886322	0.5976402759552	0	0	0	0	1	1	1	1	"Republican"
418	0.509040594100952	0.480117648839951	0.565510630607605	0.432402789592743	0.491832286119461	0	0	0	0	1	0	0	0	"Republican"
419	0.570297360420227	0.458581775426865	0.441192120313644	0.514293313026428	0.413876175880432	1	1	1	1	1	1	1	1	"Republican"
420	0.469795733690262	0.507972419261932	0.463603466749191	0.518662750720978	0.467519253492355	1	1	1	1	0	1	1	1	"Republican"
421	0.622493207454681	0.594142496585846	0.627643287181854	0.583512961864471	0.577293992042542	0	1	1	0	1	1	1	1	"Republican"
423	0.581342577934265	0.647343277931213	0.758260250091553	0.634606838226318	0.69121378660202	1	1	1	1	1	1	1	1	"Democrat"
424	0.688222944736481	0.568295001983643	0.658485174179077	0.695313394069672	0.696965456008911	1	1	1	1	1	1	1	1	"Democrat"
425	0.583838045597076	0.595858216285706	0.632101893424988	0.582489967346191	0.556075215339661	1	0	1	1	1	1	1	1	"Democrat"
427	0.702778160572052	0.725928843021393	0.743282437324524	0.719745397567749	0.64380818605423	1	1	1	1	1	1	1	1	"Democrat"
430	0.39408665895462	0.423457056283951	0.58533126115799	0.490191549062729	0.382284373044968	1	1	1	1	1	1	1	1	"Democrat"
431	0.12093885242939	0.109575502574444	0.15784227848053	0.115826025605202	0.10178866237402	0	0	0	0	0	0	0	0	"Democrat"
432	0.503556907176971	0.4972964823246	0.456645637750626	0.541063904762268	0.501425445079803	0	0	0	0	0	0	0	0	"Republican"
433	0.569974064826965	0.600891768932343	0.58700031042099	0.634987354278564	0.679394543170929	0	0	0	0	1	1	1	1	"Republican"
434	0.272873848676682	0.284058749675751	0.26747328042984	0.322381049394608	0.240129694342613	1	1	1	1	0	0	0	0	"Democrat"
435	0.724863171577454	0.752798318862915	0.733413398265839	0.731640875339508	0.740972757339478	1	1	1	1	1	1	1	1	"Democrat"
436	0.478801280260086	0.604959309101105	0.643425643444061	0.622882723808289	0.61432671546936	1	1	1	1	1	1	1	1	"Republican"
437	0.806626498699188	0.777983009815216	0.821210980415344	0.757918834686279	0.782338857650757	1	1	1	1	1	1	1	1	"Republican"
439	0.60681027173996	0.543863952159882	0.560753047466278	0.520771145820618	0.512609243392944	1	1	1	1	0	0	0	0	"Republican"
440	0.621974647045135	0.555417537689209	0.587243616580963	0.50844395160675	0.573216795921326	1	1	1	1	1	1	1	1	"Republican"
441	0.406039029359818	0.569270431995392	0.387659400701523	0.391177952289581	0.369616329669952	0	0	0	0	0	0	0	0	"Republican"
442	0.500712394714355	0.393308579921722	0.497105747461319	0.512167870998383	0.474817007780075	0	0	0	0	0	0	0	0	"Democrat"
443	0.326876431703568	0.263051718473434	0.334302753210068	0.299014627933502	0.329624593257904	0	0	0	0	0	0	0	0	"Republican"
444	0.360598713159561	0.312143713235855	0.416512489318848	0.29240694642067	0.42086461186409	0	0	0	0	0	0	0	0	"Democrat"
445	0.269886583089828	0.298055827617645	0.326298147439957	0.317676663398743	0.381919533014297	0	1	1	1	0	0	0	0	"Republican"
446	0.247672870755196	0.180661305785179	0.237745061516762	0.226054653525352	0.273882776498795	0	0	0	0	0	0	0	0	"Democrat"
447	0.588949918746948	0.593739748001099	0.535413503646851	0.59891676902771	0.597032308578491	0	1	0	1	1	1	0	1	"Democrat"
448	0.695268630981445	0.671202600002289	0.661863088607788	0.732899904251099	0.612242460250854	1	1	1	1	1	1	1	1	"Democrat"
449	0.674583673477173	0.670742332935333	0.582968294620514	0.690494239330292	0.633839964866638	1	1	1	1	1	1	1	1	"Democrat"
450	0.708154261112213	0.58873325586319	0.6270432472229	0.592367887496948	0.5477694272995	1	1	1	1	1	1	1	1	"Republican"
451	0.0996097773313522	0.0982265695929527	0.0978963449597359	0.101926729083061	0.0959238409996033	0	0	0	0	0	0	0	0	"Republican"
453	0.523930728435516	0.588388502597809	0.61569881439209	0.629097640514374	0.562451660633087	1	1	1	1	1	1	1	1	"Republican"
454	0.209714695811272	0.267294764518738	0.245524570345879	0.217148497700691	0.32343789935112	0	0	0	0	0	0	0	0	"Democrat"
455	0.436159253120422	0.478881418704987	0.435602307319641	0.452973484992981	0.477526247501373	0	0	0	0	0	0	0	0	"Democrat"
456	0.699896335601807	0.706059873104095	0.673355340957642	0.705682814121246	0.714565694332123	1	1	1	1	1	1	1	1	"Republican"
457	0.600724399089813	0.724995493888855	0.662115037441254	0.739070236682892	0.600932896137238	1	1	1	1	1	1	1	1	"Republican"
458	0.715680658817291	0.681592762470245	0.663669943809509	0.616777837276459	0.649930834770203	1	1	1	1	1	1	1	1	"Democrat"
459	0.297400146722794	0.28843280673027	0.296748965978622	0.322385400533676	0.286213159561157	0	0	0	0	0	0	0	0	"Democrat"
460	0.574096620082855	0.565934360027313	0.581743478775024	0.566681802272797	0.56637305021286	0	0	0	0	1	1	1	1	"Democrat"
