"USER_ID"	"Party"	"Age_group"	"NumSurveyAnsInterest"	"IsLiberal"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"
110	"Democrat"	"(44,64]"	18	"No"	"Female"	"over $150,000"	"Single (w/kids)"	"High School Diploma"	"No"	"Yes"	"No"	"Yes"	"No"	"Dad"	"No"	"No"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
111	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"dnr"	"Single (no kids)"	"Doctoral Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"Yes"	"dnr"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"
112	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$75,000 - $100,000"	"Domestic Partners (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"	"Own"	"Yes"
113	"Democrat"	"(18,44]"	18	"No"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"No"	"Mac"	"Own"	"Yes"
114	"Democrat"	"(44,64]"	17	"Yes"	"Male"	"$75,000 - $100,000"	"Domestic Partners (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"No"
115	"Republican"	"(44,64]"	17	"No"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
116	"Republican"	"(18,44]"	17	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"dnr"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
117	"Democrat"	"(44,64]"	1	"unknown"	"Female"	"under $25,000"	"Single (w/kids)"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
118	"Republican"	"(18,44]"	18	"No"	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"No"
119	"Democrat"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
120	"Democrat"	"(18,44]"	6	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"
121	"Democrat"	"(44,64]"	18	"No"	"Male"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
122	"Democrat"	"(18,44]"	15	"Yes"	"Female"	"$25,001 - $50,000"	"Single (w/kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"
123	"Republican"	"(18,44]"	0	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
126	"Democrat"	"(18,44]"	10	"unknown"	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Mac"	"dnr"	"No"
131	"Republican"	"(44,64]"	18	"No"	"Female"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
132	"Republican"	"(18,44]"	18	"Yes"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
133	"Republican"	"(18,44]"	18	"No"	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"Mac"	"Own"	"No"
134	"Democrat"	"(18,44]"	13	"No"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"No"	"Mac"	"Own"	"No"
135	"Democrat"	"(44,64]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"Rent"	"No"
136	"Democrat"	"(18,44]"	15	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"dnr"	"PC"	"Own"	"Yes"
137	"Republican"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"No"
138	"Democrat"	"(18,44]"	5	"Yes"	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Own"	"dnr"
140	"Democrat"	"(18,44]"	18	"No"	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"Own"	"No"
141	"Republican"	"(64,90]"	13	"unknown"	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"	"Own"	"Yes"
142	"Democrat"	"(18,44]"	17	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"dnr"	"Yes"	"No"	"PC"	"Own"	"No"
143	"Republican"	"(18,44]"	7	"Yes"	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"Art"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
144	"Republican"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"No"
145	"Republican"	"(44,64]"	18	"No"	"Female"	"$25,001 - $50,000"	"Married (no kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Own"	"No"
146	"Republican"	"(18,44]"	13	"No"	"Female"	"over $150,000"	"Married (w/kids)"	"dnr"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"Mac"	"Own"	"No"
147	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
148	"Democrat"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"PC"	"Rent"	"Yes"
150	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"No"
152	"Democrat"	"(18,44]"	11	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"dnr"	"Yes"	"Dad"	"No"	"dnr"	"dnr"	"Yes"	"Art"	"dnr"	"Circumstances"	"dnr"	"No"	"dnr"	"Rent"	"dnr"
153	"Democrat"	"(18,44]"	17	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"dnr"	"Mac"	"Own"	"No"
155	"Republican"	"(18,44]"	2	"unknown"	"Female"	"over $150,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Art"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
156	"Republican"	"(44,64]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
157	"Republican"	"(18,44]"	14	"unknown"	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Yes"	"PC"	"Rent"	"No"
160	"Democrat"	"(44,64]"	8	"Yes"	"Male"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Mac"	"Own"	"dnr"
161	"Republican"	"(44,64]"	17	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"dnr"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
162	"Democrat"	"(44,64]"	18	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
163	"Democrat"	"(44,64]"	18	"unknown"	"Female"	"dnr"	"Single (w/kids)"	"Associate's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
164	"Democrat"	"(18,44]"	7	"No"	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"Yes"	"dnr"	"Own"	"No"
165	"Republican"	"(44,64]"	18	"No"	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
166	"Democrat"	"(18,44]"	7	"unknown"	"Male"	"over $150,000"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"Yes"
167	"Democrat"	"(18,44]"	10	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"	"Own"	"No"
169	"Republican"	"(18,44]"	18	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Rent"	"Yes"
170	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"over $150,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
171	"Democrat"	"(18,44]"	13	"No"	"Male"	"$100,001 - $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"No"	"dnr"	"Yes"	"Dad"	"No"	"dnr"	"Right"	"Yes"	"Science"	"dnr"	"Circumstances"	"Yes"	"Yes"	"Mac"	"dnr"	"dnr"
172	"Democrat"	"(18,44]"	18	"No"	"Male"	"over $150,000"	"Single (no kids)"	"Doctoral Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Mac"	"Rent"	"Yes"
173	"Republican"	"(44,64]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
174	"Republican"	"(18,44]"	18	"Yes"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
175	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"Yes"	"Yes"	"No"	"Mom"	"No"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"No"	"PC"	"Own"	"No"
176	"Democrat"	"(18,44]"	17	"No"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"dnr"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"Mac"	"Rent"	"Yes"
178	"Republican"	"(18,44]"	16	"No"	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
179	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Rent"	"No"
180	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
181	"Democrat"	"(18,44]"	12	"Yes"	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"No"	"PC"	"dnr"	"No"
182	"Republican"	"(44,64]"	18	"Yes"	"Female"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
183	"Republican"	"(18,44]"	18	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"No"	"PC"	"Rent"	"Yes"
184	"Democrat"	"(18,44]"	14	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"No"	"Science"	"No"	"dnr"	"Yes"	"No"	"PC"	"Rent"	"No"
186	"Republican"	"(64,90]"	18	"No"	"Female"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Own"	"No"
187	"Republican"	"(18,44]"	18	"Yes"	"Male"	"dnr"	"Single (no kids)"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"Mac"	"Own"	"No"
188	"Republican"	"(44,64]"	17	"No"	"Female"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"dnr"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
189	"Republican"	"(18,44]"	18	"No"	"Male"	"under $25,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Own"	"No"
190	"Democrat"	"(18,44]"	18	"Yes"	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"Yes"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"Own"	"No"
191	"Democrat"	"(18,44]"	18	"No"	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
193	"Democrat"	"(18,44]"	18	"No"	"Male"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"No"
194	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"No"
196	"Democrat"	"(18,44]"	12	"unknown"	"Male"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Yes"	"Dad"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"Yes"	"dnr"	"Mac"	"Rent"	"No"
197	"Democrat"	"(18,44]"	14	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"dnr"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"dnr"	"Mac"	"dnr"	"dnr"
199	"Democrat"	"(18,44]"	18	"unknown"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"No"	"Me"	"No"	"No"	"Mac"	"Rent"	"No"
200	"Democrat"	"(18,44]"	17	"Yes"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"Right"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"Mac"	"Rent"	"No"
201	"Democrat"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Rent"	"No"
202	"Republican"	"(18,44]"	18	"No"	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"No"	"Yes"	"Right"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
203	"Democrat"	"(44,64]"	18	"No"	"Male"	"$50,000 - $74,999"	"Single (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
204	"Democrat"	"(18,44]"	8	"No"	"Male"	"$100,001 - $150,000"	"Domestic Partners (no kids)"	"Current K-12"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Circumstances"	"No"	"dnr"	"dnr"	"dnr"	"No"
205	"Republican"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"Yes"
206	"Republican"	"(18,44]"	13	"No"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"No"	"dnr"	"Own"	"Yes"
207	"Republican"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"Mac"	"Own"	"Yes"
210	"Democrat"	"(18,44]"	13	"Yes"	"Female"	"$50,000 - $74,999"	"Single (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"Yes"	"PC"	"Own"	"Yes"
211	"Democrat"	"(18,44]"	8	"Yes"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"Circumstances"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
212	"Republican"	"(18,44]"	15	"No"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"No"	"PC"	"Own"	"No"
214	"Democrat"	"(0,18]"	16	"unknown"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Dad"	"No"	"No"	"Right"	"Yes"	"Science"	"Yes"	"dnr"	"No"	"No"	"PC"	"Rent"	"No"
215	"Republican"	"(64,90]"	15	"unknown"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"dnr"	"No"	"Mac"	"dnr"	"Yes"
216	"Democrat"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"No"	"Yes"	"No"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
217	"Democrat"	"(18,44]"	18	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"No"
218	"Democrat"	"(18,44]"	9	"unknown"	"Male"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Mac"	"dnr"	"dnr"
